CustomerID,CustomerName,Segment,LocationID,RegistrationDate,CustomerTier
2044,Customer_02044,SME,5,2020-12-23,Silver
2045,Customer_02045,SME,11,2021-02-13,Platinum
2046,Customer_02046,Retail,8,2020-03-28,Bronze
2047,Customer_02047,Retail,11,2020-02-24,Gold
2048,Customer_02048,Wholesale,23,2019-03-28,Platinum
2049,Customer_02049,Retail,19,2021-10-15,Silver
2050,Customer_02050,Retail,20,2020-11-05,Silver
2051,Customer_02051,SME,7,2018-07-03,Silver
2052,Customer_02052,Retail,24,2018-03-31,Gold
2053,Customer_02053,Retail,11,2018-03-07,Platinum
2054,Customer_02054,SME,17,2020-09-29,Gold
2055,Customer_02055,Retail,18,2021-06-10,Platinum
2056,Customer_02056,Retail,17,2021-03-10,Silver
2057,Customer_02057,SME,16,2021-06-18,Silver
2058,Customer_02058,Retail,13,2018-01-31,Bronze
2059,Customer_02059,Retail,17,2018-05-17,Gold
2060,Customer_02060,Retail,23,2018-09-04,Gold
2061,Customer_02061,SME,10,2019-01-03,Silver
2062,Customer_02062,retail,13,2020-08-05,Bronze
2063,Customer_02063,Wholesale,5,2020-01-19,Silver
2064,Customer_02064,Retail,9,2018-07-19,Gold
2065,Customer_02065,Retail,20,2018-08-29,Platinum
2066,Customer_02066,SME,17,2019-11-15,Bronze
2067,Customer_02067,Wholesale,6,2018-07-25,Bronze
2068,Customer_02068,SME,14,2020-07-30,Silver
2069,Customer_02069,Retail,21,2020-04-21,Bronze
2070,Customer_02070,Wholesale,4,2018-07-22,Platinum
2071,Customer_02071,SME,2,2020-06-16,Silver
2072,Customer_02072,Retail,10,2018-11-30,Silver
2073,Customer_02073,Retail,17,2020-02-22,Bronze
2074,Customer_02074,SME,8,2020-10-12,Silver
2075,Customer_02075,Retail,21,2021-02-07,Platinum
2076,Customer_02076,Wholesale,22,2019-07-06,Silver
2077,Customer_02077,SME,14,2020-01-13,Bronze
2078,Customer_02078,Retail,10,2020-06-26,Bronze
2079,Customer_02079,Retail,2,2018-12-14,Platinum
2080,Customer_02080,Retail,21,2021-12-31,Platinum
2081,Customer_02081,Retail,23,2021-08-16,Bronze
2082,Customer_02082,Retail,12,2018-01-20,Silver
2083,Customer_02083,Wholesale,13,2019-04-12,Bronze
2084,Customer_02084,Retail,19,2019-09-30,Silver
2085,Customer_02085,Wholesale,18,2021-12-10,Bronze
2086,Customer_02086,Retail,4,2019-07-19,Gold
2087,Customer_02087,Retail,17,2020-03-20,Platinum
2088,Customer_02088,Retail,24,2019-07-17,Bronze
2089,Customer_02089,Enterprise,19,2021-11-01,Silver
2090,Customer_02090,Retail,13,2019-09-29,Bronze
2091,Customer_02091,Retail,14,2019-08-19,Bronze
2092,Customer_02092,SME,7,2020-10-23,Bronze
2093,Customer_02093,Wholesale,17,2021-10-12,Bronze
2094,Customer_02094,Retail,7,2018-01-05,Platinum
2095,Customer_02095,SME,9,2019-02-02,Bronze
2096,Customer_02096,Retail,7,2019-06-14,Gold
2097,Customer_02097,retail,9,2018-11-08,Bronze
2098,Customer_02098,Retail,10,2019-04-01,Silver
2099,Customer_02099,Retail,3,2021-06-14,Silver
2100,Customer_02100,Retail,18,2020-02-19,Platinum
2101,Customer_02101,Enterprise,12,2018-05-09,Bronze
2102,Customer_02102,Retail,24,2020-10-27,Bronze
2103,Customer_02103,SME,5,2018-01-04,Gold
2104,Customer_02104,SME,17,2021-09-27,Gold
2105,Customer_02105,Wholesale,5,2020-08-23,Silver
2106,Customer_02106,Enterprise,14,2020-07-25,Bronze
2107,Customer_02107,Enterprise,13,2019-06-20,Bronze
2108,Customer_02108,SME,12,2021-04-12,Gold
2109,Customer_02109,Retail,17,2021-01-23,Silver
2110,Customer_02110,Retail,21,2019-04-14,Silver
2111,Customer_02111,Wholesale,8,2020-11-01,Bronze
2112,Customer_02112,Wholesale,22,2018-05-24,Bronze
2113,Customer_02113,retail,5,2018-06-06,Platinum
2114,Customer_02114,Wholesale,8,2020-10-04,Gold
2115,Customer_02115,Retail,8,2019-09-15,Bronze
2116,Customer_02116,SME,24,2020-08-20,Platinum
2117,Customer_02117,retail,3,2020-08-02,Silver
2118,Customer_02118,Retail,10,2019-04-02,Bronze
2119,Customer_02119,Retail,11,2020-10-19,Silver
2120,Customer_02120,retail,21,2021-05-23,Gold
2121,Customer_02121,Retail,13,2020-12-09,Silver
2122,Customer_02122,Retail,25,2018-03-09,Silver
2123,Customer_02123,Retail,19,2020-12-09,Gold
2124,Customer_02124,Retail,18,2020-07-05,Bronze
2125,Customer_02125,Retail,19,2019-06-03,Platinum
2126,Customer_02126,Retail,5,2021-08-03,Silver
2127,Customer_02127,Retail,12,2020-11-25,Silver
2128,Customer_02128,Retail,15,2021-04-14,Silver
2129,Customer_02129,Retail,6,2018-03-17,Silver
2130,Customer_02130,Retail,3,2018-03-04,Silver
2131,Customer_02131,Retail,4,2018-11-25,Silver
2132,Customer_02132,Enterprise,20,2020-12-27,Platinum
2133,Customer_02133,SME,17,2019-06-22,Gold
2134,Customer_02134,SME,8,2019-04-14,Gold
2135,Customer_02135,Wholesale,19,2018-06-07,Bronze
2136,Customer_02136,Wholesale,18,2021-05-12,Silver
2137,Customer_02137,Retail,21,2018-12-24,Silver
2138,Customer_02138,Enterprise,23,2021-03-16,Bronze
2139,Customer_02139,Enterprise,23,2019-09-01,Gold
2140,Customer_02140,sme,5,2018-05-24,Bronze
2141,Customer_02141,SME,20,2021-09-30,Bronze
2142,Customer_02142,Retail,10,2021-05-24,Bronze
2143,Customer_02143,Enterprise,11,2018-08-31,Bronze
2144,Customer_02144,SME,17,2021-12-04,Bronze
2145,Customer_02145,Retail,16,2019-03-11,Silver
2146,Customer_02146,SME,11,2019-12-12,Silver
2147,Customer_02147,Retail,25,2020-07-31,Bronze
2148,Customer_02148,SME,5,2018-06-17,Bronze
2149,Customer_02149,Enterprise,3,2018-07-08,Gold
2150,Customer_02150,Retail,1,2020-08-31,Bronze
2151,Customer_02151,Wholesale,21,2021-12-26,Silver
2152,Customer_02152,Retail,11,2021-06-23,Silver
2153,Customer_02153,Enterprise,11,2021-07-24,Silver
2154,Customer_02154,Enterprise,17,2017-12-20,Gold
2155,Customer_02155,Wholesale,11,2019-07-21,Silver
2156,Customer_02156,SME,15,2019-03-23,Platinum
2157,Customer_02157,Retail,2,2021-01-20,Gold
2158,Customer_02158,Retail,4,2018-07-05,Bronze
2159,Customer_02159,Retail,24,2019-01-13,Bronze
2160,Customer_02160,Retail,12,2018-11-30,Bronze
2161,Customer_02161,Retail,5,2020-01-30,Silver
2162,Customer_02162,Retail,10,2019-02-19,Silver
2163,Customer_02163,Retail,9,2019-10-08,Bronze
2164,Customer_02164,Retail,7,2020-06-04,Bronze
2165,Customer_02165,SME,8,2019-07-25,Silver
2166,Customer_02166,Retail,19,2020-09-02,Silver
2167,Customer_02167,SME,3,2018-02-02,Silver
2168,Customer_02168,Retail,8,2019-01-22,Platinum
2169,Customer_02169,Retail,12,2018-12-20,Bronze
2170,Customer_02170,Wholesale,14,2019-01-22,Silver
2171,Customer_02171,Retail,23,2020-02-29,Platinum
2172,Customer_02172,Retail,24,2018-02-06,Silver
2173,Customer_02173,Wholesale,8,2021-02-24,Silver
2174,Customer_02174,Retail,14,2019-09-02,Silver
2175,Customer_02175,Retail,1,2021-09-19,Bronze
2176,Customer_02176,Wholesale,16,2020-10-17,Gold
2177,Customer_02177,Retail,4,2019-08-24,Silver
2178,Customer_02178,SME,2,2019-12-29,Silver
2179,Customer_02179,Retail,17,2018-02-20,Silver
2180,Customer_02180,SME,5,2019-06-26,Silver
2181,Customer_02181,Enterprise,12,2020-04-24,Bronze
2182,Customer_02182,SME,3,2020-04-01,Gold
2183,Customer_02183,SME,19,2019-06-29,Silver
2184,Customer_02184,Retail,20,2018-10-03,Bronze
2185,Customer_02185,Wholesale,15,2020-11-13,Silver
2186,Customer_02186,Retail,21,2019-08-09,Platinum
2187,Customer_02187,SME,11,2019-08-23,Silver
2188,Customer_02188,Wholesale,5,2021-12-18,Silver
2189,Customer_02189,Retail,4,2018-04-03,Silver
2190,Customer_02190,SME,6,2019-08-31,Gold
2191,Customer_02191,Retail,6,2021-01-03,Silver
2192,Customer_02192,Wholesale,9,2019-05-27,Gold
2193,Customer_02193,Enterprise,6,2019-03-22,Bronze
2194,Customer_02194,Retail,15,2018-03-31,Platinum
2195,Customer_02195,Wholesale,4,2021-11-11,Platinum
2196,Customer_02196,SME,16,2020-04-21,Silver
2197,Customer_02197,Retail,9,2021-04-06,Silver
2198,Customer_02198,Wholesale,18,2019-08-24,Bronze
2199,Customer_02199,Retail,13,2019-12-11,Silver
2200,Customer_02200,Wholesale,23,2020-01-20,Bronze
2201,Customer_02201,Retail,11,2017-12-20,Bronze
2202,Customer_02202,SME,8,2019-10-27,Platinum
2203,Customer_02203,SME,15,2020-04-25,Bronze
2204,Customer_02204,Retail,17,2021-09-23,Silver
2205,Customer_02205,Retail,11,2020-10-24,Bronze
2206,Customer_02206,Wholesale,14,2018-04-27,Silver
2207,Customer_02207,Enterprise,12,2020-02-24,Silver
2208,Customer_02208,Retail,8,2018-04-07,Bronze
2209,Customer_02209,Retail,8,2019-10-26,Silver
2210,Customer_02210,Retail,23,2019-10-02,Platinum
2211,Customer_02211,SME,17,2020-03-28,Silver
2212,Customer_02212,Retail,3,2019-09-20,Platinum
2213,Customer_02213,SME,25,2021-09-23,Silver
2214,Customer_02214,Retail,18,2021-10-07,Silver
2215,Customer_02215,SME,2,2020-01-19,Bronze
2216,Customer_02216,Retail,19,2019-07-20,Bronze
2217,Customer_02217,Retail,15,2019-09-28,Gold
2218,Customer_02218,SME,23,2020-03-29,Silver
2219,Customer_02219,SME,13,2020-10-17,Silver
2220,Customer_02220,Retail,13,2019-02-03,Gold
2221,Customer_02221,Retail,8,2019-07-09,Bronze
2222,Customer_02222,Retail,9,2021-10-23,Gold
2223,Customer_02223,Retail,16,2020-02-23,Bronze
2224,Customer_02224,Retail,21,2019-01-31,Platinum
2225,Customer_02225,SME,23,2018-10-13,Bronze
2226,Customer_02226,Retail,20,2020-10-28,Bronze
2227,Customer_02227,Enterprise,16,2018-03-16,Silver
2228,Customer_02228,Retail,13,2019-04-30,Bronze
2229,Customer_02229,Retail,9,2020-03-16,Platinum
2230,Customer_02230,Wholesale,20,2019-06-06,Silver
2231,Customer_02231,Retail,8,2018-06-04,Bronze
2232,Customer_02232,Wholesale,7,2021-01-26,Bronze
2233,Customer_02233,Retail,22,2021-05-21,Platinum
2234,Customer_02234,SME,15,2020-03-12,Silver
2235,Customer_02235,Enterprise,9,2021-08-29,Gold
2236,Customer_02236,SME,22,2018-07-28,Bronze
2237,Customer_02237,Retail,25,2018-01-07,Platinum
2238,Customer_02238,Retail,8,2019-07-08,Silver
2239,Customer_02239,Retail,14,2017-12-24,Silver
2240,Customer_02240,Wholesale,13,2021-09-20,Silver
2241,Customer_02241,Retail,18,2019-05-29,Bronze
2242,Customer_02242,Retail,24,2020-03-08,Platinum
2243,Customer_02243,Retail,14,2020-11-11,Platinum
2244,Customer_02244,Retail,20,2020-09-21,Silver
2245,Customer_02245,Retail,15,2019-10-07,Platinum
2246,Customer_02246,Retail,23,2019-05-15,Bronze
2247,Customer_02247,Retail,11,2021-04-30,Bronze
2248,Customer_02248,Wholesale,10,2019-06-25,Bronze
2249,Customer_02249,Retail,11,2018-03-14,Silver
2250,Customer_02250,Retail,25,2021-12-17,Bronze
2251,Customer_02251,Wholesale,16,2018-05-25,Silver
2252,Customer_02252,Enterprise,4,2019-07-05,Bronze
2253,Customer_02253,Retail,2,2020-08-06,Gold
2254,Customer_02254,Wholesale,13,2018-12-26,Gold
2255,Customer_02255,SME,21,2019-06-20,Silver
2256,Customer_02256,wholesale,12,2018-11-05,Bronze
2257,Customer_02257,SME,15,2021-09-02,Gold
2258,Customer_02258,Enterprise,20,2021-10-05,Bronze
2259,Customer_02259,Retail,13,2019-05-14,Gold
2260,Customer_02260,Retail,23,2020-10-03,Silver
2261,Customer_02261,Wholesale,16,2021-01-09,Silver
2262,Customer_02262,SME,19,2020-04-10,Bronze
2263,Customer_02263,Retail,20,2019-01-10,Gold
2264,Customer_02264,Retail,16,2021-04-07,Platinum
2265,Customer_02265,Wholesale,2,2018-01-03,Silver
2266,Customer_02266,Retail,11,2020-04-10,Platinum
2267,Customer_02267,Enterprise,4,2021-05-21,Platinum
2268,Customer_02268,Wholesale,13,2021-09-17,Bronze
2269,Customer_02269,Enterprise,4,2018-06-26,Gold
2270,Customer_02270,SME,13,2021-07-16,Bronze
2271,Customer_02271,Wholesale,9,2020-04-13,Silver
2272,Customer_02272,Wholesale,1,2019-04-04,Bronze
2273,Customer_02273,Enterprise,4,2019-11-24,Platinum
2274,Customer_02274,SME,13,2020-12-04,Gold
2275,Customer_02275,SME,2,2021-07-24,Bronze
2276,Customer_02276,Retail,22,2019-01-30,Silver
2277,Customer_02277,Wholesale,19,2019-12-28,Silver
2278,Customer_02278,Retail,18,2021-10-21,Gold
2279,Customer_02279,SME,5,2021-04-05,Platinum
2280,Customer_02280,Wholesale,20,2019-09-10,Bronze
2281,Customer_02281,Retail,16,2021-04-24,Silver
2282,Customer_02282,Retail,10,2020-05-24,Silver
2283,Customer_02283,Retail,1,2021-06-29,Silver
2284,Customer_02284,Enterprise,14,2018-09-24,Silver
2285,Customer_02285,Retail,20,2019-06-01,Bronze
2286,Customer_02286,Retail,1,2018-10-14,Bronze
2287,Customer_02287,SME,2,2021-10-15,Silver
2288,Customer_02288,Enterprise,10,2020-06-17,Platinum
2289,Customer_02289,Retail,13,2020-11-26,Bronze
2290,Customer_02290,Retail,12,2019-06-12,Bronze
2291,Customer_02291,SME,11,2018-08-18,Gold
2292,Customer_02292,Enterprise,7,2021-01-25,Platinum
2293,Customer_02293,Wholesale,2,2018-11-04,Silver
2294,Customer_02294,Retail,1,2019-08-15,Bronze
2295,Customer_02295,Retail,3,2018-08-14,Silver
2296,Customer_02296,Retail,18,2021-09-02,Silver
2297,Customer_02297,Enterprise,20,2017-12-07,Silver
2298,Customer_02298,Retail,11,2020-03-21,Bronze
2299,Customer_02299,Retail,2,2020-11-07,Bronze
2300,Customer_02300,Enterprise,11,2021-04-02,Bronze
2301,Customer_02301,SME,25,2017-12-16,Gold
2302,Customer_02302,Enterprise,7,2018-05-17,Silver
2303,Customer_02303,Retail,13,2021-06-19,Bronze
2304,Customer_02304,Retail,14,2020-03-05,Silver
2305,Customer_02305,Retail,9,2018-12-28,Gold
2306,Customer_02306,Retail,11,2019-07-30,Bronze
2307,Customer_02307,Wholesale,12,2021-03-24,Silver
2308,Customer_02308,Retail,12,2020-07-10,Silver
2309,Customer_02309,Wholesale,18,2020-06-28,Silver
2310,Customer_02310,SME,15,2020-10-25,Platinum
2311,Customer_02311,SME,2,2018-01-21,Gold
2312,Customer_02312,Retail,1,2021-03-03,Bronze
2313,Customer_02313,Retail,11,2019-02-07,Bronze
2314,Customer_02314,Retail,23,2018-04-05,Bronze
2315,Customer_02315,Retail,1,2018-09-27,Bronze
2316,Customer_02316,retail,2,2018-09-20,Silver
2317,Customer_02317,Retail,17,2021-05-08,Platinum
2318,Customer_02318,Enterprise,12,2021-06-16,Gold
2319,Customer_02319,Retail,6,2018-10-15,Bronze
2320,Customer_02320,SME,6,2018-12-08,Silver
2321,Customer_02321,Retail,17,2018-12-16,Bronze
2322,Customer_02322,Retail,14,2020-04-14,Silver
2323,Customer_02323,Retail,16,2019-11-08,Bronze
2324,Customer_02324,Retail,8,2021-12-09,Platinum
2325,Customer_02325,Retail,14,2020-10-22,Gold
2326,Customer_02326,SME,22,2019-11-01,Bronze
2327,Customer_02327,Retail,8,2021-06-27,Silver
2328,Customer_02328,Retail,10,2021-06-20,Silver
2329,Customer_02329,Wholesale,5,2021-10-26,Gold
2330,Customer_02330,Retail,16,2021-02-21,Silver
2331,Customer_02331,Wholesale,1,2017-12-04,Bronze
2332,Customer_02332,Retail,7,2019-02-22,Silver
2333,Customer_02333,SME,18,2018-02-09,Bronze
2334,Customer_02334,Retail,1,2020-12-12,Silver
2335,Customer_02335,Retail,25,2019-07-18,Bronze
2336,Customer_02336,Wholesale,11,2018-05-05,Silver
2337,Customer_02337,SME,10,2020-07-22,Gold
2338,Customer_02338,Retail,14,2019-04-22,Bronze
2339,Customer_02339,Wholesale,16,2019-02-27,Silver
2340,Customer_02340,Retail,12,2018-08-02,Gold
2341,Customer_02341,Retail,23,2018-01-08,Bronze
2342,Customer_02342,Retail,25,2019-06-24,Silver
2343,Customer_02343,Enterprise,6,2019-08-12,Silver
2344,Customer_02344,Retail,18,2018-06-08,Silver
2345,Customer_02345,Enterprise,8,2019-03-12,Gold
2346,Customer_02346,Retail,25,2020-07-08,Silver
2347,Customer_02347,SME,7,2019-06-01,Silver
2348,Customer_02348,SME,8,2019-10-01,Bronze
2349,Customer_02349,Retail,18,2021-01-23,Bronze
2350,Customer_02350,Retail,20,2019-11-20,Bronze
2351,Customer_02351,Retail,4,2019-06-11,Platinum
2352,Customer_02352,SME,14,2018-04-17,Gold
2353,Customer_02353,Retail,9,2019-08-15,Gold
2354,Customer_02354,Wholesale,16,2021-04-29,Bronze
2355,Customer_02355,Retail,14,2017-12-12,Silver
2356,Customer_02356,Enterprise,25,2019-08-18,Gold
2357,Customer_02357,Retail,24,2020-10-28,Silver
2358,Customer_02358,Wholesale,17,2018-11-27,Bronze
2359,Customer_02359,SME,17,2020-06-03,Gold
2360,Customer_02360,Retail,23,2020-06-25,Bronze
2361,Customer_02361,SME,5,2018-07-22,Bronze
2362,Customer_02362,Retail,19,2018-06-10,Platinum
2363,Customer_02363,Retail,20,2019-11-08,Silver
2364,Customer_02364,SME,4,2020-06-21,Silver
2365,Customer_02365,Wholesale,23,2018-06-17,Silver
2366,Customer_02366,Wholesale,18,2021-04-17,Platinum
2367,Customer_02367,Retail,9,2018-12-08,Bronze
2368,Customer_02368,Retail,13,2019-08-09,Gold
2369,Customer_02369,Retail,13,2018-06-30,Bronze
2370,Customer_02370,Wholesale,23,2020-04-11,Bronze
2371,Customer_02371,Retail,25,2018-08-02,Silver
2372,Customer_02372,Retail,21,2021-12-10,Silver
2373,Customer_02373,Retail,17,2018-11-21,Bronze
2374,Customer_02374,Retail,3,2021-09-19,Silver
2375,Customer_02375,Retail,23,2019-05-14,Silver
2376,Customer_02376,Retail,4,2021-03-15,Silver
2377,Customer_02377,SME,5,2018-01-17,Gold
2378,Customer_02378,Wholesale,2,2018-11-05,Gold
2379,Customer_02379,Retail,24,2021-07-29,Silver
2380,Customer_02380,Wholesale,13,2018-05-04,Silver
2381,Customer_02381,SME,6,2020-12-20,Silver
2382,Customer_02382,Retail,3,2019-10-06,Silver
2383,Customer_02383,retail,11,2021-08-27,Bronze
2384,Customer_02384,Retail,19,2021-07-27,Bronze
2385,Customer_02385,Retail,25,2021-01-05,Bronze
2386,Customer_02386,Enterprise,14,2019-10-23,Silver
2387,Customer_02387,SME,16,2019-10-10,Platinum
2388,Customer_02388,Retail,21,2018-06-28,Silver
2389,Customer_02389,Enterprise,23,2021-04-29,Silver
2390,Customer_02390,Retail,7,2018-12-04,Silver
2391,Customer_02391,Wholesale,25,2021-12-24,Silver
2392,Customer_02392,Enterprise,13,2020-10-22,Silver
2393,Customer_02393,Retail,24,2021-04-14,Silver
2394,Customer_02394,Retail,3,2021-06-30,Gold
2395,Customer_02395,Wholesale,3,2019-08-09,Bronze
2396,Customer_02396,SME,23,2018-04-21,Silver
2397,Customer_02397,Retail,17,2019-04-07,Silver
2398,Customer_02398,Retail,5,2018-06-30,Gold
2399,Customer_02399,Retail,23,2019-07-29,Platinum
2400,Customer_02400,Wholesale,3,2021-10-13,Gold
2401,Customer_02401,Wholesale,18,2020-08-01,Silver
2402,Customer_02402,Enterprise,6,2018-08-15,Bronze
2403,Customer_02403,Enterprise,2,2021-10-27,Silver
2404,Customer_02404,SME,21,2021-08-09,Gold
2405,Customer_02405,SME,22,2018-07-31,Platinum
2406,Customer_02406,Retail,3,2021-09-29,Gold
2407,Customer_02407,Wholesale,3,2018-01-23,Bronze
2408,Customer_02408,retail,16,2018-11-21,Gold
2409,Customer_02409,Retail,1,2019-04-10,Gold
2410,Customer_02410,SME,19,2019-10-20,Silver
2411,Customer_02411,Wholesale,23,2021-08-20,Silver
2412,Customer_02412,SME,19,2020-04-20,Silver
2413,Customer_02413,Retail,6,2018-09-08,Silver
2414,Customer_02414,Wholesale,5,2018-04-17,Bronze
2415,Customer_02415,Retail,18,2020-03-02,Bronze
2416,Customer_02416,Retail,2,2018-07-23,Gold
2417,Customer_02417,Retail,14,2018-10-25,Platinum
2418,Customer_02418,Wholesale,12,2021-10-07,Gold
2419,Customer_02419,Retail,19,2019-06-16,Bronze
2420,Customer_02420,SME,6,2019-06-22,Bronze
2421,Customer_02421,Retail,20,2019-10-10,Bronze
2422,Customer_02422,Retail,18,2018-10-31,Gold
2423,Customer_02423,Enterprise,6,2018-05-08,Silver
2424,Customer_02424,Retail,9,2019-09-29,Platinum
2425,Customer_02425,SME,2,2020-09-08,Bronze
2426,Customer_02426,Enterprise,12,2017-12-19,Silver
2427,Customer_02427,Retail,7,2018-01-17,Gold
2428,Customer_02428,Wholesale,3,2019-03-09,Bronze
2429,Customer_02429,Wholesale,14,2019-05-17,Platinum
2430,Customer_02430,Enterprise,15,2021-07-29,Silver
2431,Customer_02431,SME,3,2020-05-09,Bronze
2432,Customer_02432,Enterprise,5,2021-03-10,Bronze
2433,Customer_02433,Wholesale,3,2019-11-21,Gold
2434,Customer_02434,Retail,17,2018-08-11,Silver
2435,Customer_02435,Wholesale,9,2021-01-30,Gold
2436,Customer_02436,SME,2,2017-11-28,Gold
2437,Customer_02437,Wholesale,5,2021-06-21,Silver
2438,Customer_02438,Wholesale,25,2021-08-07,Gold
2439,Customer_02439,Retail,7,2018-01-01,Platinum
2440,Customer_02440,Enterprise,18,2021-08-04,Bronze
2441,Customer_02441,SME,12,2018-12-26,Gold
2442,Customer_02442,Retail,5,2018-11-13,Bronze
2443,Customer_02443,Retail,8,2020-08-24,Bronze
2444,Customer_02444,wholesale,1,2021-09-27,Silver
2445,Customer_02445,Retail,19,2020-09-26,Gold
2446,Customer_02446,Wholesale,9,2021-09-21,Bronze
2447,Customer_02447,Retail,13,2019-03-30,Silver
2448,Customer_02448,Retail,4,2018-05-09,Silver
2449,Customer_02449,Wholesale,21,2017-11-28,Bronze
2450,Customer_02450,Wholesale,6,2018-09-19,Gold
2451,Customer_02451,Wholesale,15,2018-10-28,Platinum
2452,Customer_02452,Enterprise,22,2018-05-20,Bronze
2453,Customer_02453,wholesale,18,2018-11-04,Bronze
2454,Customer_02454,Enterprise,16,2019-05-02,Platinum
2455,Customer_02455,Wholesale,23,2017-11-29,Bronze
2456,Customer_02456,Wholesale,5,2020-09-05,Bronze
2457,Customer_02457,Wholesale,25,2020-04-22,Platinum
2458,Customer_02458,Retail,14,2018-04-13,Gold
2459,Customer_02459,Retail,11,2020-09-22,Silver
2460,Customer_02460,Wholesale,7,2020-10-10,Silver
2461,Customer_02461,SME,19,2021-05-18,Platinum
2462,Customer_02462,Wholesale,25,2020-11-14,Silver
2463,Customer_02463,Retail,18,2019-07-26,Silver
2464,Customer_02464,Wholesale,1,2018-05-13,Gold
2465,Customer_02465,Retail,12,2021-06-11,Silver
2466,Customer_02466,Enterprise,19,2019-03-17,Silver
2467,Customer_02467,SME,10,2018-11-09,Silver
2468,Customer_02468,Wholesale,20,2018-04-29,Silver
2469,Customer_02469,Wholesale,18,2018-12-03,Silver
2470,Customer_02470,Retail,2,2021-05-13,Silver
2471,Customer_02471,Retail,14,2019-12-30,Silver
2472,Customer_02472,SME,5,2018-02-03,Gold
2473,Customer_02473,Enterprise,13,2018-04-10,Silver
2474,Customer_02474,Wholesale,10,2019-06-27,Bronze
2475,Customer_02475,Retail,21,2018-01-18,Bronze
2476,Customer_02476,Retail,22,2019-04-05,Bronze
2477,Customer_02477,Retail,12,2021-09-26,Gold
2478,Customer_02478,Retail,14,2018-04-01,Silver
2479,Customer_02479,Retail,16,2021-04-24,Bronze
2480,Customer_02480,SME,17,2020-06-09,Gold
2481,Customer_02481,Wholesale,16,2021-01-09,Bronze
2482,Customer_02482,Retail,20,2019-01-18,Bronze
2483,Customer_02483,Retail,25,2021-11-18,Gold
2484,Customer_02484,Retail,21,2019-05-17,Silver
2485,Customer_02485,sme,4,2018-06-15,Gold
2486,Customer_02486,Retail,12,2018-10-08,Gold
2487,Customer_02487,Enterprise,12,2020-09-28,Platinum
2488,Customer_02488,SME,13,2018-04-27,Bronze
2489,Customer_02489,Retail,14,2020-07-07,Gold
2490,Customer_02490,Wholesale,18,2019-03-18,Gold
2491,Customer_02491,sme,11,2019-12-03,Bronze
2492,Customer_02492,Retail,7,2021-09-22,Platinum
2493,Customer_02493,Retail,12,2021-12-28,Silver
2494,Customer_02494,SME,22,2021-04-02,Gold
2495,Customer_02495,SME,8,2018-03-02,Silver
2496,Customer_02496,Wholesale,1,2018-02-01,Silver
2497,Customer_02497,Wholesale,25,2020-04-26,Bronze
2498,Customer_02498,Retail,5,2018-01-10,Platinum
2499,Customer_02499,SME,16,2021-10-19,Silver
2500,Customer_02500,Retail,21,2018-01-11,Bronze
2501,Customer_02501,Retail,7,2021-01-20,Bronze
2502,Customer_02502,Wholesale,9,2021-11-07,Gold
2503,Customer_02503,SME,8,2018-11-22,Bronze
2504,Customer_02504,SME,4,2020-06-07,Silver
2505,Customer_02505,Retail,4,2020-10-20,Silver
2506,Customer_02506,Retail,5,2018-11-19,Bronze
2507,Customer_02507,SME,12,2020-08-20,Silver
2508,Customer_02508,SME,14,2018-11-29,Bronze
2509,Customer_02509,Wholesale,1,2021-03-15,Platinum
2510,Customer_02510,Wholesale,22,2021-08-26,Gold
2511,Customer_02511,Retail,17,2020-09-01,Bronze
2512,Customer_02512,Retail,2,2019-07-02,Silver
2513,Customer_02513,Retail,22,2021-01-29,Silver
2514,Customer_02514,Retail,1,2021-06-01,Platinum
2515,Customer_02515,Retail,15,2018-12-05,Silver
2516,Customer_02516,SME,12,2019-12-24,Silver
2517,Customer_02517,Retail,13,2020-03-25,Platinum
2518,Customer_02518,Retail,24,2021-01-07,Bronze
2519,Customer_02519,Wholesale,24,2021-12-06,Silver
2520,Customer_02520,Retail,7,2021-10-14,Bronze
2521,Customer_02521,Retail,15,2019-03-16,Silver
2522,Customer_02522,Wholesale,24,2021-09-03,Silver
2523,Customer_02523,Retail,19,2020-12-27,Platinum
2524,Customer_02524,Wholesale,23,2018-04-06,Silver
2525,Customer_02525,SME,11,2020-08-04,Bronze
2526,Customer_02526,Retail,8,2018-12-12,Gold
2527,Customer_02527,sme,13,2020-08-05,Gold
2528,Customer_02528,SME,21,2018-03-06,Silver
2529,Customer_02529,SME,24,2018-08-18,Gold
2530,Customer_02530,Wholesale,18,2020-01-28,Bronze
2531,Customer_02531,Wholesale,18,2019-03-12,Silver
2532,Customer_02532,Wholesale,13,2020-04-22,Bronze
2533,Customer_02533,Wholesale,8,2018-02-15,Bronze
2534,Customer_02534,Retail,11,2020-07-13,Platinum
2535,Customer_02535,SME,13,2018-07-27,Gold
2536,Customer_02536,Wholesale,21,2019-06-22,Bronze
2537,Customer_02537,Enterprise,14,2019-05-12,Bronze
2538,Customer_02538,Retail,20,2020-07-23,Platinum
2539,Customer_02539,Retail,1,2018-08-01,Bronze
2540,Customer_02540,Wholesale,19,2018-12-09,Bronze
2541,Customer_02541,Wholesale,13,2018-08-28,Bronze
2542,Customer_02542,Retail,25,2018-09-18,Bronze
2543,Customer_02543,Retail,12,2021-05-10,Bronze
2544,Customer_02544,Retail,12,2018-05-29,Platinum
